query-id	corpus-id	score
genQ1152	20660-9	1
genQ1153	20660-10	1
genQ1154	20660-11	1
genQ1155	20660-12	1
genQ1156	20660-13	1
genQ1157	20660-14	1
genQ1158	20660-15	1
genQ1159	20660-16	1
genQ1160	20660-17	1
genQ1161	20660-18	1
genQ1162	20660-19	1
genQ1163	20660-20	1
genQ1164	20660-21	1
genQ1165	20661-0	1
genQ1166	20661-1	1
genQ1167	20661-2	1
genQ1168	20661-3	1
genQ1169	20661-4	1
genQ1170	20661-5	1
genQ1171	20661-6	1
genQ1172	20661-7	1
genQ1173	20661-8	1
genQ1174	20661-9	1
genQ1175	20661-10	1
genQ1176	20661-11	1
genQ1177	20661-12	1
genQ1178	20661-13	1
genQ1179	20661-14	1
genQ1180	20661-15	1
genQ1181	20661-16	1
genQ1182	20661-17	1
genQ1183	20661-18	1
genQ1184	20661-19	1
genQ1185	20663-0	1
genQ1186	20663-1	1
genQ1187	20669-0	1
genQ1188	20672-0	1
genQ1189	20672-1	1
genQ1190	20672-2	1
genQ1191	20672-3	1
genQ1192	20672-4	1
genQ1193	20672-5	1
genQ1194	20672-6	1
genQ1195	20672-7	1
genQ1196	20672-8	1
genQ1197	20672-9	1
genQ1198	20672-10	1
genQ1199	20672-11	1
genQ1200	20672-12	1
genQ1201	20678-0	1
genQ1202	20678-1	1
genQ1203	20678-2	1
genQ1204	20678-3	1
genQ1205	20678-4	1
genQ1206	20683-0	1
genQ1207	20683-1	1
genQ1208	20688-0	1
genQ1209	20688-1	1
genQ1210	20692-0	1
genQ1211	20692-1	1
genQ1212	20715-0	1
genQ1213	20718-0	1
genQ1214	20722-0	1
genQ1215	20724-0	1
genQ1216	20726-0	1
genQ1217	20730-0	1
genQ1218	20730-1	1
genQ1219	20732-0	1
genQ1220	20734-0	1
genQ1221	20734-1	1
genQ1222	20735-0	1
genQ1223	20738-0	1
genQ1224	20740-0	1
genQ1225	20744-0	1
genQ1226	20746-0	1
genQ1227	20772-0	1
genQ1228	20772-1	1
genQ1229	20775-0	1
genQ1230	20778-0	1
genQ1231	20778-1	1
genQ1232	20780-0	1
genQ1233	20799-0	1
genQ1234	20801-0	1
genQ1235	20808-0	1
genQ1236	20813-0	1
genQ1237	20814-0	1
genQ1238	20814-1	1
genQ1239	20816-0	1
genQ1240	20816-1	1
genQ1241	20820-0	1
genQ1242	20825-0	1
genQ1243	20827-0	1
genQ1244	20827-1	1
genQ1245	20828-0	1
genQ1246	20832-0	1
genQ1247	20839-0	1
genQ1248	20839-1	1
genQ1249	20840-0	1
genQ1250	20844-0	1
genQ1251	20844-1	1
genQ1252	20844-2	1
genQ1253	20848-0	1
genQ1254	20849-0	1
genQ1255	20849-1	1
genQ1256	20849-2	1
genQ1257	20851-0	1
genQ1258	20900-0	1
genQ1259	20900-1	1
genQ1260	20900-2	1
genQ1261	20900-3	1
genQ1262	20900-4	1
genQ1263	20900-5	1
genQ1264	20900-6	1
genQ1265	20900-7	1
genQ1266	20900-8	1
genQ1267	20900-9	1
genQ1268	20900-10	1
genQ1269	20900-11	1
genQ1270	20900-12	1
genQ1271	20900-13	1
genQ1272	20900-14	1
genQ1273	20900-15	1
genQ1274	20900-16	1
genQ1275	20900-17	1
genQ1276	20900-18	1
genQ1277	20900-19	1
genQ1278	20900-20	1
genQ1279	20900-21	1
genQ1280	20900-22	1
genQ1281	20900-23	1
genQ1282	20900-24	1
genQ1283	20900-25	1
genQ1284	20900-26	1
genQ1285	20900-27	1
genQ1286	20900-28	1
genQ1287	20918-0	1
genQ1288	20928-0	1
genQ1289	20928-1	1
genQ1290	20928-2	1
genQ1291	20928-3	1
genQ1292	20928-4	1
genQ1293	20930-0	1
genQ1294	20979-0	1
genQ1295	20979-1	1
genQ1296	20979-2	1
genQ1297	20979-3	1
genQ1298	21022-0	1
genQ1299	21023-0	1
genQ1300	21023-1	1
genQ1301	21023-2	1
genQ1302	21023-3	1
genQ1303	21023-4	1
genQ1304	21023-5	1
genQ1305	21024-0	1
genQ1306	21036-0	1
genQ1307	21037-0	1
genQ1308	21107-0	1
genQ1309	21116-0	1
genQ1310	21152-0	1
genQ1311	21157-0	1
genQ1312	21180-0	1
genQ1313	21180-1	1
genQ1314	21180-2	1
genQ1315	21180-3	1
genQ1316	21180-4	1
genQ1317	21180-5	1
genQ1318	21180-6	1
genQ1319	21180-7	1
genQ1320	21180-8	1
genQ1321	21180-9	1
genQ1322	21180-10	1
genQ1323	21180-11	1
genQ1324	21180-12	1
genQ1325	21180-13	1
genQ1326	21180-14	1
genQ1327	21180-15	1
genQ1328	21180-16	1
genQ1329	21180-17	1
genQ1330	21180-18	1
genQ1331	21180-19	1
genQ1332	21198-0	1
genQ1333	21201-0	1
genQ1334	21202-0	1
genQ1335	21210-0	1
genQ1336	21210-1	1
genQ1337	21210-2	1
genQ1338	21210-3	1
genQ1339	21212-0	1
genQ1340	21212-1	1
genQ1341	21216-0	1
genQ1342	21216-1	1
genQ1343	21217-0	1
genQ1344	21217-1	1
genQ1345	21217-2	1
genQ1346	21217-3	1
genQ1347	21217-4	1
genQ1348	21217-5	1
genQ1349	21218-0	1
genQ1350	21219-0	1
genQ1351	21220-0	1
genQ1352	21220-1	1
genQ1353	21220-2	1
genQ1354	21220-3	1
genQ1355	21221-0	1
genQ1356	21221-1	1
genQ1357	21221-2	1
genQ1358	21222-0	1
genQ1359	21222-1	1
genQ1360	21223-0	1
genQ1361	21223-1	1
genQ1362	21224-0	1
genQ1363	21224-1	1
genQ1364	21225-0	1
genQ1365	21225-1	1
genQ1366	21226-0	1
genQ1367	21226-1	1
genQ1368	21226-2	1
genQ1369	21235-0	1
genQ1370	21235-1	1
genQ1371	21235-2	1
genQ1372	21235-3	1
genQ1373	21235-4	1
genQ1374	21235-5	1
genQ1375	21235-6	1
genQ1376	21235-7	1
genQ1377	21235-8	1
genQ1378	21235-9	1
genQ1379	21235-10	1
genQ1380	21235-11	1
genQ1381	21266-0	1
genQ1382	21266-1	1
genQ1383	21266-2	1
genQ1384	21266-3	1
genQ1385	21266-4	1
genQ1386	21266-5	1
genQ1387	21266-6	1
genQ1388	21278-0	1
genQ1389	21278-1	1
genQ1390	21278-2	1
genQ1391	21278-3	1
genQ1392	21278-4	1
genQ1393	21278-5	1
genQ1394	21278-6	1
genQ1395	21278-7	1
genQ1396	21278-8	1
genQ1397	21278-9	1
genQ1398	21278-10	1
genQ1399	21278-11	1
genQ1400	21278-12	1
genQ1401	21278-13	1
genQ1402	21278-14	1
genQ1403	21278-15	1
genQ1404	21296-0	1
genQ1405	21297-0	1
genQ1406	21317-0	1
genQ1407	21317-1	1
genQ1408	21390-0	1
genQ1409	21390-1	1
genQ1410	21390-2	1
genQ1411	21406-0	1
genQ1412	21408-0	1
genQ1413	21493-0	1
genQ1414	21497-0	1
genQ1415	21500-0	1
genQ1416	21502-0	1
genQ1417	21504-0	1
genQ1418	21505-0	1
genQ1419	21506-0	1
genQ1420	21511-0	1
genQ1421	21512-0	1
genQ1422	21516-0	1
genQ1423	21519-0	1
genQ1424	21519-1	1
genQ1425	21519-2	1
genQ1426	21519-3	1
genQ1427	21520-0	1
genQ1428	21520-1	1
genQ1429	21520-2	1
genQ1430	21520-3	1
genQ1431	21520-4	1
genQ1432	21520-5	1
genQ1433	21520-6	1
genQ1434	21521-0	1
genQ1435	21525-0	1
genQ1436	21525-1	1
genQ1437	21525-2	1
genQ1438	21525-3	1
genQ1439	21525-4	1
genQ1440	21525-5	1
genQ1441	21525-6	1
genQ1442	21525-7	1
genQ1443	21525-8	1
genQ1444	21525-9	1
genQ1445	21525-10	1
genQ1446	21525-11	1
genQ1447	21525-12	1
genQ1448	21525-13	1
genQ1449	21525-14	1
genQ1450	21528-0	1
genQ1451	21528-1	1
genQ1452	21528-2	1
genQ1453	21529-0	1
genQ1454	21529-1	1
genQ1455	21531-0	1
genQ1456	21531-1	1
genQ1457	21531-2	1
genQ1458	21531-3	1
genQ1459	21531-4	1
genQ1460	21531-5	1
genQ1461	21532-0	1
genQ1462	21532-1	1
genQ1463	21532-2	1
genQ1464	21532-3	1
genQ1465	21532-4	1
genQ1466	21532-5	1
genQ1467	21532-6	1
genQ1468	21532-7	1
genQ1469	21532-8	1
genQ1470	21532-9	1
genQ1471	21532-10	1
genQ1472	21532-11	1
genQ1473	21542-0	1
genQ1474	21542-1	1
genQ1475	21542-2	1
genQ1476	21542-3	1
genQ1477	21542-4	1
genQ1478	21542-5	1
genQ1479	21542-6	1
genQ1480	21542-7	1
genQ1481	21542-8	1
genQ1482	21542-9	1
genQ1483	21542-10	1
genQ1484	21543-0	1
genQ1485	21546-0	1
genQ1486	21546-1	1
genQ1487	21546-2	1
genQ1488	21547-0	1
genQ1489	21547-1	1
genQ1490	21547-2	1
genQ1491	21547-3	1
genQ1492	21547-4	1
genQ1493	21547-5	1
genQ1494	21551-0	1
genQ1495	21551-1	1
genQ1496	21551-2	1
genQ1497	21551-3	1
genQ1498	21551-4	1
genQ1499	21551-5	1
genQ1500	21551-6	1
genQ1501	21567-0	1
genQ1502	21567-1	1
genQ1503	21567-2	1
genQ1504	21567-3	1
genQ1505	21567-4	1
genQ1506	21567-5	1
genQ1507	21567-6	1
genQ1508	21570-0	1
genQ1509	21570-1	1
genQ1510	21570-2	1
genQ1511	21570-3	1
genQ1512	21570-4	1
genQ1513	21570-5	1
genQ1514	21570-6	1
genQ1515	21570-7	1
genQ1516	21570-8	1
genQ1517	21570-9	1
genQ1518	21596-0	1
genQ1519	21596-1	1
genQ1520	21603-0	1
genQ1521	21705-0	1
genQ1522	21736-0	1
genQ1523	21736-1	1
genQ1524	21736-2	1
genQ1525	21736-3	1
genQ1526	21736-4	1
genQ1527	21736-5	1
genQ1528	21736-6	1
genQ1529	21736-7	1
genQ1530	21736-8	1
genQ1531	21736-9	1
genQ1532	21736-10	1
genQ1533	21736-11	1
genQ1534	21785-0	1
genQ1535	21789-0	1
genQ1536	21790-0	1
genQ1537	21807-0	1
genQ1538	21807-1	1
genQ1539	21807-2	1
genQ1540	21807-3	1
genQ1541	21807-4	1
genQ1542	21807-5	1
genQ1543	21807-6	1
genQ1544	21807-7	1
genQ1545	21807-8	1
genQ1546	21807-9	1
genQ1547	21843-0	1
genQ1548	21843-1	1
genQ1549	21843-2	1
genQ1550	21867-0	1
genQ1551	21867-1	1
genQ1552	21867-2	1
genQ1553	21867-3	1
genQ1554	21867-4	1
genQ1555	21892-0	1
genQ1556	21893-0	1
genQ1557	21893-1	1
genQ1558	21893-2	1
genQ1559	21893-3	1
genQ1560	21894-0	1
genQ1561	21923-0	1
genQ1562	21992-0	1
genQ1563	21993-0	1
genQ1564	22022-0	1
genQ1565	22047-0	1
genQ1566	22110-0	1
genQ1567	22148-0	1
genQ1568	22148-1	1
genQ1569	22151-0	1
genQ1570	22194-0	1
genQ1571	22194-1	1
genQ1572	22194-2	1
genQ1573	22194-3	1
genQ1574	22194-4	1
genQ1575	22194-5	1
genQ1576	22194-6	1
genQ1577	22194-7	1
genQ1578	22194-8	1
genQ1579	22194-9	1
genQ1580	22194-10	1
genQ1581	22194-11	1
genQ1582	22194-12	1
genQ1583	22463-0	1
genQ1584	22467-0	1
genQ1585	22467-1	1
genQ1586	22516-0	1
genQ1587	22812-0	1
genQ1588	22834-0	1
genQ1589	22842-0	1
genQ1590	22843-0	1
genQ1591	22844-0	1
genQ1592	22844-1	1
genQ1593	22844-2	1
genQ1594	22844-3	1
genQ1595	22844-4	1
genQ1596	22844-5	1
genQ1597	22844-6	1
genQ1598	22844-7	1
genQ1599	22844-8	1
genQ1600	22844-9	1
genQ1601	22844-10	1
genQ1602	22853-0	1
genQ1603	22853-1	1
genQ1604	22853-2	1
genQ1605	22853-3	1
genQ1606	22853-4	1
genQ1607	22856-0	1
genQ1608	22856-1	1
genQ1609	22861-0	1
genQ1610	22875-0	1
genQ1611	22875-1	1
genQ1612	22875-2	1
genQ1613	22935-0	1
genQ1614	22935-1	1
genQ1615	22935-2	1
genQ1616	22935-3	1
genQ1617	22935-4	1
genQ1618	22935-5	1
genQ1619	22935-6	1
genQ1620	22935-7	1
genQ1621	22935-8	1
genQ1622	22935-9	1
genQ1623	22938-0	1
genQ1624	22938-1	1
genQ1625	22941-0	1
genQ1626	22994-0	1
genQ1627	23007-0	1
genQ1628	23007-1	1
genQ1629	23013-0	1
genQ1630	23037-0	1
genQ1631	23046-0	1
genQ1632	23051-0	1
genQ1633	23060-0	1
genQ1634	23060-1	1
genQ1635	23060-2	1
genQ1636	23060-3	1
genQ1637	23060-4	1
genQ1638	23060-5	1
genQ1639	23060-6	1
genQ1640	23060-7	1
genQ1641	23065-0	1
genQ1642	23073-0	1
genQ1643	23079-0	1
genQ1644	23079-1	1
genQ1645	23079-2	1
genQ1646	23089-0	1
genQ1647	23096-0	1
genQ1648	23096-1	1
genQ1649	23096-2	1
genQ1650	23101-0	1
genQ1651	23112-0	1
genQ1652	23120-0	1
genQ1653	23135-0	1
genQ1654	23165-0	1
genQ1655	23172-0	1
genQ1656	23174-0	1
genQ1657	23177-0	1
genQ1658	23180-0	1
genQ1659	23185-0	1
genQ1660	23210-0	1
genQ1661	23211-0	1
genQ1662	23215-0	1
genQ1663	23215-1	1
genQ1664	23218-0	1
genQ1665	23245-0	1
genQ1666	23274-0	1
genQ1667	23364-0	1
genQ1668	23365-0	1
genQ1669	23366-0	1
genQ1670	23367-0	1
genQ1671	23368-0	1
genQ1672	23369-0	1
genQ1673	23370-0	1
genQ1674	23371-0	1
genQ1675	23372-0	1
genQ1676	23373-0	1
genQ1677	23378-0	1
genQ1678	23379-0	1
genQ1679	23379-1	1
genQ1680	23379-2	1
genQ1681	23379-3	1
genQ1682	23379-4	1
genQ1683	23380-0	1
genQ1684	23382-0	1
genQ1685	23382-1	1
genQ1686	23382-2	1
genQ1687	23383-0	1
genQ1688	23383-1	1
genQ1689	23383-2	1
genQ1690	23383-3	1
genQ1691	23383-4	1
genQ1692	23384-0	1
genQ1693	23384-1	1
genQ1694	23384-2	1
genQ1695	23384-3	1
genQ1696	23384-4	1
genQ1697	23453-0	1
genQ1698	23455-0	1
genQ1699	23456-0	1
genQ1700	23457-0	1
genQ1701	23458-0	1
genQ1702	23459-0	1
genQ1703	23461-0	1
genQ1704	23470-0	1
genQ1705	23482-0	1
genQ1706	23484-0	1
genQ1707	23489-0	1
genQ1708	23563-0	1
genQ1709	23572-0	1
genQ1710	23605-0	1
genQ1711	23697-0	1
genQ1712	23697-1	1
genQ1713	23697-2	1
genQ1714	23697-3	1
genQ1715	23697-4	1
genQ1716	23697-5	1
genQ1717	23697-6	1
genQ1718	23697-7	1
genQ1719	23697-8	1
genQ1720	23697-9	1
genQ1721	23697-10	1
genQ1722	23697-11	1
genQ1723	23697-12	1
genQ1724	23697-13	1
genQ1725	23697-14	1
genQ1726	23697-15	1
genQ1727	23699-0	1
genQ1728	23699-1	1
genQ1729	23699-2	1
genQ1730	23699-3	1
genQ1731	23699-4	1
genQ1732	23699-5	1
genQ1733	23699-6	1
genQ1734	23699-7	1
genQ1735	23699-8	1
genQ1736	23699-9	1
genQ1737	23699-10	1
genQ1738	23699-11	1
genQ1739	23699-12	1
genQ1740	23699-13	1
genQ1741	23699-14	1
genQ1742	23699-15	1
genQ1743	23699-16	1
genQ1744	23699-17	1
genQ1745	23699-18	1
genQ1746	23699-19	1
genQ1747	23699-20	1
genQ1748	23699-21	1
genQ1749	23699-22	1
genQ1750	23699-23	1
genQ1751	23699-24	1
genQ1752	23699-25	1
genQ1753	23699-26	1
genQ1754	23699-27	1
genQ1755	23699-28	1
genQ1756	23699-29	1
genQ1757	23699-30	1
genQ1758	23699-31	1
genQ1759	23699-32	1
genQ1760	23699-33	1
genQ1761	23699-34	1
genQ1762	23699-35	1
genQ1763	23699-36	1
genQ1764	23699-37	1
genQ1765	23699-38	1
genQ1766	23699-39	1
genQ1767	23699-40	1
genQ1768	23699-41	1
genQ1769	23699-42	1
genQ1770	23699-43	1
genQ1771	23699-44	1
genQ1772	23699-45	1
genQ1773	23699-46	1
genQ1774	23699-47	1
genQ1775	23699-48	1
genQ1776	23699-49	1
genQ1777	23699-50	1
genQ1778	23699-51	1
genQ1779	23699-52	1
genQ1780	23699-53	1
genQ1781	23699-54	1
genQ1782	23699-55	1
genQ1783	23699-56	1
genQ1784	23699-57	1
genQ1785	23699-58	1
genQ1786	23699-59	1
genQ1787	23699-60	1
genQ1788	23699-61	1
genQ1789	23699-62	1
genQ1790	23699-63	1
genQ1791	23699-64	1
genQ1792	23699-65	1
genQ1793	23699-66	1
genQ1794	23699-67	1
genQ1795	23699-68	1
genQ1796	23699-69	1
genQ1797	23699-70	1
genQ1798	23699-71	1
genQ1799	23699-72	1
genQ1800	23699-73	1
genQ1801	23699-74	1
genQ1802	23699-75	1
genQ1803	23699-76	1
genQ1804	23699-77	1
genQ1805	23699-78	1
genQ1806	23699-79	1
genQ1807	23699-80	1
genQ1808	23699-81	1
genQ1809	23699-82	1
genQ1810	23699-83	1
genQ1811	23699-84	1
genQ1812	23699-85	1
genQ1813	23699-86	1
genQ1814	23699-87	1
genQ1815	23699-88	1
genQ1816	23699-89	1
genQ1817	23699-90	1
genQ1818	23699-91	1
genQ1819	23699-92	1
genQ1820	23699-93	1
genQ1821	23699-94	1
genQ1822	23699-95	1
genQ1823	23699-96	1
genQ1824	23699-97	1
genQ1825	23699-98	1
genQ1826	23699-99	1
genQ1827	23699-100	1
genQ1828	23699-101	1
genQ1829	23699-102	1
genQ1830	23699-103	1
genQ1831	23699-104	1
genQ1832	23699-105	1
genQ1833	23699-106	1
genQ1834	23699-107	1
genQ1835	23699-108	1
genQ1836	23699-109	1
genQ1837	23769-0	1
genQ1838	23782-0	1
genQ1839	23782-1	1
genQ1840	23812-0	1
genQ1841	23827-0	1
genQ1842	23827-1	1
genQ1843	23827-2	1
genQ1844	23827-3	1
genQ1845	24054-0	1
genQ1846	24055-0	1
genQ1847	24055-1	1
genQ1848	24056-0	1
genQ1849	24058-0	1
genQ1850	24058-1	1
genQ1851	24060-0	1
genQ1852	24060-1	1
genQ1853	24061-0	1
genQ1854	24066-0	1
genQ1855	24071-0	1
genQ1856	24071-1	1
genQ1857	24071-2	1
genQ1858	24075-0	1
genQ1859	24075-1	1
genQ1860	24075-2	1
genQ1861	24079-0	1
genQ1862	24087-0	1
genQ1863	24087-1	1
genQ1864	24087-2	1
genQ1865	24087-3	1
genQ1866	24087-4	1
genQ1867	24087-5	1
genQ1868	24087-6	1
genQ1869	24087-7	1
genQ1870	24087-8	1
genQ1871	24087-9	1
genQ1872	24087-10	1
genQ1873	24088-0	1
genQ1874	24094-0	1
genQ1875	24094-1	1
genQ1876	24104-0	1
genQ1877	24110-0	1
genQ1878	24124-0	1
genQ1879	24124-1	1
genQ1880	24129-0	1
genQ1881	24129-1	1
genQ1882	24130-0	1
genQ1883	24146-0	1
genQ1884	24146-1	1
genQ1885	24148-0	1
genQ1886	24149-0	1
genQ1887	24150-0	1
genQ1888	24151-0	1
genQ1889	24154-0	1
genQ1890	24154-1	1
genQ1891	24154-2	1
genQ1892	24154-3	1
genQ1893	24154-4	1
genQ1894	24210-0	1
genQ1895	24210-1	1
genQ1896	24210-2	1
genQ1897	24214-0	1
genQ1898	24272-0	1
genQ1899	24305-0	1
genQ1900	24307-0	1
genQ1901	24308-0	1
genQ1902	24309-0	1
genQ1903	24310-0	1
genQ1904	24328-0	1
genQ1905	24328-1	1
genQ1906	24379-0	1
genQ1907	24438-0	1
genQ1908	24444-0	1
genQ1909	24496-0	1
genQ1910	24496-1	1
genQ1911	24496-2	1
genQ1912	24496-3	1
genQ1913	24496-4	1
genQ1914	24599-0	1
genQ1915	24599-1	1
genQ1916	24604-0	1
genQ1917	24604-1	1
genQ1918	24607-0	1
genQ1919	24607-1	1
genQ1920	24630-0	1
genQ1921	24630-1	1
genQ1922	24630-2	1
genQ1923	24640-0	1
genQ1924	24640-1	1
genQ1925	24640-2	1
genQ1926	24641-0	1
genQ1927	24641-1	1
genQ1928	24663-0	1
genQ1929	24663-1	1
genQ1930	24663-2	1
genQ1931	24663-3	1
genQ1932	24663-4	1
genQ1933	24663-5	1
genQ1934	24665-0	1
genQ1935	24665-1	1
genQ1936	24665-2	1
genQ1937	24665-3	1
genQ1938	24665-4	1
genQ1939	24665-5	1
genQ1940	24705-0	1
genQ1941	24707-0	1
genQ1942	24749-0	1
genQ1943	24749-1	1
genQ1944	24749-2	1
genQ1945	24754-0	1
genQ1946	24757-0	1
genQ1947	24757-1	1
genQ1948	24853-0	1
genQ1949	24853-1	1
genQ1950	24853-2	1
genQ1951	24853-3	1
genQ1952	24853-4	1
genQ1953	24853-5	1
genQ1954	24853-6	1
genQ1955	24900-0	1
genQ1956	24900-1	1
genQ1957	24900-2	1
genQ1958	24902-0	1
genQ1959	24902-1	1
genQ1960	24902-2	1
genQ1961	24902-3	1
genQ1962	24903-0	1
genQ1963	24903-1	1
genQ1964	24903-2	1
genQ1965	24903-3	1
genQ1966	24903-4	1
genQ1967	24903-5	1
genQ1968	24903-6	1
genQ1969	24903-7	1
genQ1970	24903-8	1
genQ1971	24904-0	1
genQ1972	24904-1	1
genQ1973	24904-2	1
genQ1974	24904-3	1
genQ1975	24904-4	1
genQ1976	24904-5	1
genQ1977	24904-6	1
genQ1978	24919-0	1
genQ1979	25036-0	1
genQ1980	25036-1	1
genQ1981	25036-2	1
genQ1982	25037-0	1
genQ1983	25038-0	1
genQ1984	25149-0	1
genQ1985	25151-0	1
genQ1986	25230-0	1
genQ1987	25230-1	1
genQ1988	25269-0	1
genQ1989	25269-1	1
genQ1990	25316-0	1
genQ1991	25322-0	1
genQ1992	25322-1	1
genQ1993	25322-2	1
genQ1994	25322-3	1
genQ1995	25322-4	1
genQ1996	25322-5	1
genQ1997	25322-6	1
genQ1998	25322-7	1
genQ1999	25322-8	1
genQ2000	25322-9	1
genQ2001	25322-10	1
genQ2002	25322-11	1
genQ2003	25322-12	1
genQ2004	25322-13	1
genQ2005	25322-14	1
genQ2006	25322-15	1
genQ2007	25322-16	1
genQ2008	25322-17	1
genQ2009	25322-18	1
genQ2010	25322-19	1
genQ2011	25322-20	1
genQ2012	25322-21	1
genQ2013	25322-22	1
genQ2014	25322-23	1
genQ2015	25322-24	1
genQ2016	25322-25	1
genQ2017	25333-0	1
genQ2018	25333-1	1
genQ2019	25333-2	1
genQ2020	25333-3	1
genQ2021	25333-4	1
genQ2022	25421-0	1
genQ2023	25421-1	1
genQ2024	25421-2	1
genQ2025	25441-0	1
genQ2026	25441-1	1
genQ2027	25441-2	1
genQ2028	25441-3	1
genQ2029	25441-4	1
genQ2030	25441-5	1
genQ2031	25441-6	1
genQ2032	25441-7	1
genQ2033	25441-8	1
genQ2034	25441-9	1
genQ2035	25441-10	1
genQ2036	25441-11	1
genQ2037	25441-12	1
genQ2038	25441-13	1
genQ2039	25441-14	1
genQ2040	25441-15	1
genQ2041	25441-16	1
genQ2042	25441-17	1
genQ2043	25441-18	1
genQ2044	25441-19	1
genQ2045	25441-20	1
genQ2046	25441-21	1
genQ2047	25441-22	1
genQ2048	25477-0	1
genQ2049	25491-0	1
genQ2050	25508-0	1
genQ2051	25522-0	1
genQ2052	25522-1	1
genQ2053	25522-2	1
genQ2054	25522-3	1
genQ2055	25522-4	1
genQ2056	25641-0	1
genQ2057	25641-1	1
genQ2058	25641-2	1
genQ2059	25641-3	1
genQ2060	25641-4	1
genQ2061	25643-0	1
genQ2062	25725-0	1
genQ2063	25738-0	1
genQ2064	25776-0	1
genQ2065	25805-0	1
genQ2066	25808-0	1
genQ2067	25809-0	1
genQ2068	25809-1	1
genQ2069	25809-2	1
genQ2070	25809-3	1
genQ2071	25809-4	1
genQ2072	25809-5	1
genQ2073	25816-0	1
genQ2074	25821-0	1
genQ2075	25824-0	1
genQ2076	25824-1	1
genQ2077	25825-0	1
genQ2078	25825-1	1
genQ2079	25825-2	1
genQ2080	25825-3	1
genQ2081	25825-4	1
genQ2082	25826-0	1
genQ2083	25827-0	1
genQ2084	25827-1	1
genQ2085	25834-0	1
genQ2086	25870-0	1
genQ2087	25871-0	1
genQ2088	25871-1	1
genQ2089	25871-2	1
genQ2090	25871-3	1
genQ2091	25871-4	1
genQ2092	25871-5	1
genQ2093	25871-6	1
genQ2094	25871-7	1
genQ2095	25871-8	1
genQ2096	25871-9	1
genQ2097	25925-0	1
genQ2098	25925-1	1
genQ2099	25925-2	1
genQ2100	25925-3	1
genQ2101	25937-0	1
genQ2102	25955-0	1
genQ2103	25956-0	1
genQ2104	25956-1	1
genQ2105	25956-2	1
genQ2106	25956-3	1
genQ2107	25956-4	1
genQ2108	25957-0	1
genQ2109	25958-0	1
genQ2110	25959-0	1
genQ2111	25959-1	1
genQ2112	25959-2	1
genQ2113	25959-3	1
genQ2114	25959-4	1
genQ2115	25959-5	1
genQ2116	25959-6	1
genQ2117	25959-7	1
genQ2118	25959-8	1
genQ2119	25959-9	1
genQ2120	25959-10	1
genQ2121	25959-11	1
genQ2122	25959-12	1
genQ2123	25959-13	1
genQ2124	25959-14	1
genQ2125	25959-15	1
genQ2126	25959-16	1
genQ2127	25959-17	1
genQ2128	25959-18	1
genQ2129	25959-19	1
genQ2130	25959-20	1
genQ2131	25959-21	1
genQ2132	25959-22	1
genQ2133	25959-23	1
genQ2134	25959-24	1
genQ2135	25959-25	1
genQ2136	25959-26	1
genQ2137	25959-27	1
genQ2138	25959-28	1
genQ2139	25959-29	1
genQ2140	25959-30	1
genQ2141	25959-31	1
genQ2142	25959-32	1
genQ2143	25959-33	1
genQ2144	25959-34	1
genQ2145	25959-35	1
genQ2146	25959-36	1
genQ2147	25959-37	1
genQ2148	25960-0	1
genQ2149	25960-1	1
genQ2150	25961-0	1
genQ2151	25961-1	1
genQ2152	25961-2	1
genQ2153	25961-3	1
genQ2154	25961-4	1
genQ2155	25961-5	1
genQ2156	25961-6	1
genQ2157	25961-7	1
genQ2158	25961-8	1
genQ2159	25961-9	1
genQ2160	25961-10	1
genQ2161	25961-11	1
genQ2162	25961-12	1
genQ2163	25961-13	1
genQ2164	25961-14	1
genQ2165	25961-15	1
genQ2166	25961-16	1
genQ2167	25961-17	1
genQ2168	25961-18	1
genQ2169	25961-19	1
genQ2170	25961-20	1
genQ2171	25961-21	1
genQ2172	25961-22	1
genQ2173	25961-23	1
genQ2174	25961-24	1
genQ2175	25961-25	1
genQ2176	25961-26	1
genQ2177	25961-27	1
genQ2178	25963-0	1
genQ2179	26032-0	1
genQ2180	26032-1	1
genQ2181	26034-0	1
genQ2182	26097-0	1
genQ2183	26132-0	1
genQ2184	26149-0	1
genQ2185	26149-1	1
genQ2186	26174-0	1
genQ2187	26174-1	1
genQ2188	26174-2	1
genQ2189	26182-0	1
genQ2190	26182-1	1
genQ2191	26182-2	1
genQ2192	26224-0	1
genQ2193	26226-0	1
genQ2194	26230-0	1
genQ2195	26268-0	1
genQ2196	26279-0	1
genQ2197	26281-0	1
genQ2198	26287-0	1
genQ2199	26287-1	1
genQ2200	26287-2	1
genQ2201	26287-3	1
genQ2202	26300-0	1
genQ2203	26338-0	1
genQ2204	26338-1	1
genQ2205	26338-2	1
genQ2206	26338-3	1
genQ2207	26338-4	1
genQ2208	26342-0	1
genQ2209	26427-0	1
genQ2210	26428-0	1
genQ2211	26429-0	1
genQ2212	26430-0	1
genQ2213	26431-0	1
genQ2214	26432-0	1
genQ2215	26434-0	1
genQ2216	26435-0	1
genQ2217	26436-0	1
genQ2218	26437-0	1
genQ2219	26438-0	1
genQ2220	26439-0	1
genQ2221	26440-0	1
genQ2222	26441-0	1
genQ2223	26443-0	1
genQ2224	26447-0	1
genQ2225	26449-0	1
genQ2226	26457-0	1
genQ2227	26457-1	1
